id,label
119,1.0
120,0.0078095197677612305
121,0.0307450033724308
122,2.1705441888286714e-09
123,6.16209149484348e-07
124,3.421071141929133e-07
125,1.4500270140160865e-07
126,0.5061878561973572
127,0.9999097585678101
128,3.81828243689597e-07
129,1.8523405032055962e-10
130,0.37297937273979187
131,0.99750816822052
132,0.9999973773956299
133,0.001405835384503007
134,0.0008112959330901504
135,3.4865208498047195e-09
136,0.00042495530215092003
137,1.0
138,0.4996594786643982
139,0.0012614008737728
140,5.042361863161204e-06
141,3.51888101990383e-10
142,1.0
143,0.9992881417274475
144,0.03308357298374176
145,2.553721287767985e-06
146,1.0
147,0.9999738931655884
148,0.8801965713500977
149,0.00010480509808985516
150,5.9246551245450974e-05
151,0.9996652603149414
152,1.520565717783029e-08
153,7.579726291062627e-10
154,1.0883337608902366e-06
155,0.9999476671218872
156,1.2682568328870047e-09
157,7.338193164230233e-09
158,1.0
159,0.9998493194580078
160,0.9357145428657532
161,1.352439198853972e-06
162,4.082409304828616e-06
163,4.837804379320687e-09
164,0.9999538660049438
165,0.0045429402962327
166,0.04701508954167366
167,0.9999909400939941
168,3.1277063161638807e-09
169,1.1910996633446302e-08
170,0.010218880139291286
171,0.006101019214838743
172,0.9281020760536194
173,0.9980954527854919
174,1.2897244161536037e-08
175,1.0
176,0.9979526996612549
177,0.9977551102638245
178,0.9998342990875244
179,0.9934033751487732
180,1.50217624650395e-06
181,1.0
182,0.9999943971633911
183,6.027090080351627e-07
184,0.00016701595450285822
185,1.274948431273515e-07
186,7.63583187790573e-08
187,6.368520377719733e-09
188,3.9466506507324084e-08
189,0.0001058102716342546
190,0.9999978542327881
191,2.5841438855422894e-06
192,1.6907938515942078e-07
193,6.816431414335966e-05
194,3.45724802952585e-11
195,0.998927652835846
196,0.9999971389770508
197,0.9963594079017639
198,9.163010794566162e-09
199,0.17244841158390045
200,0.994186520576477
201,0.9998277425765991
202,1.5555665089372894e-10
203,1.0
204,1.0
205,1.646570524371782e-07
206,3.067335967443796e-07
207,0.9999276399612427
208,0.01966698467731476
209,5.28353965023598e-08
210,3.874521814495324e-10
211,1.0
212,0.9998358488082886
213,0.04059905558824539
214,0.971276581287384
215,1.0
216,0.9999909400939941
217,0.9999762773513794
218,8.795844053111068e-09
219,0.9999074935913086
220,0.9999998807907104
221,1.4852007268473244e-07
222,0.9999959468841553
223,0.8850867748260498
224,1.2381501379721271e-09
225,0.9999873638153076
226,1.0
227,0.9999721050262451
228,1.257822077604942e-07
229,1.0
230,5.062983836978674e-05
231,0.9999452829360962
232,0.016896970570087433
233,3.2797615290292015e-07
234,0.000467220030259341
235,0.9993166923522949
236,0.9932483434677124
237,3.8395600654439477e-07
238,0.9999898672103882
239,5.070942776796983e-09
240,1.0
241,1.0
242,0.9999995231628418
243,3.617255424614996e-05
244,0.9998190999031067
245,0.9999991655349731
246,0.0003502086328808218
247,1.0
248,1.3729263628192712e-06
249,0.00162589643150568
250,1.0
251,1.0
252,7.595888501521486e-11
253,0.9993820190429688
254,0.0018992072436958551
255,0.007761336397379637
256,6.928449352017196e-07
257,0.9999856948852539
258,1.0
259,2.3591318135118833e-11
260,8.73790462208035e-09
261,4.232502959222728e-10
262,0.9990668892860413
263,1.9368726498214528e-05
264,0.003970295190811157
265,0.9994949102401733
266,6.859715906415431e-09
267,1.2381501379721271e-09
268,5.0231999115801784e-11
269,0.9999998807907104
270,1.0
271,0.999624490737915
272,1.3636737072886262e-08
273,0.9999415874481201
274,0.0002011536998907104
275,0.00047837861347943544
276,0.9999967813491821
277,0.9392645359039307
278,0.0013865925138816237
279,2.0679582490856774e-09
280,0.9999850988388062
281,0.9768785834312439
282,0.9999381303787231
283,3.786761459956267e-10
284,0.9999992847442627
285,1.7236401390618994e-06
286,0.999990701675415
287,1.946858452228639e-09
288,2.5594403041395708e-08
289,0.9999945163726807
290,3.176039431451727e-09
291,1.9132082798023475e-06
292,1.0
293,1.0
294,2.1175312213017605e-05
295,0.00035432400181889534
296,0.9997565150260925
297,1.0
298,0.9995957016944885
299,0.9999985694885254
300,1.290063966763455e-08
301,4.074219646099664e-07
302,2.7631720058707288e-06
303,4.3989725057036466e-11
304,1.1423126333731659e-11
305,3.9899103465579344e-10
306,0.9534432291984558
307,0.9991995692253113
308,4.804294184701519e-10
309,2.3338106447390317e-10
310,0.029032055288553238
311,2.432965402476839e-06
312,0.0006944934139028192
313,1.9308953369545634e-07
314,0.14517654478549957
315,0.9997478127479553
316,0.0008371776202693582
317,1.0
318,8.757229608136186e-08
319,0.9999995231628418
320,1.9835796649658732e-07
321,7.692286629890077e-08
322,0.9980605244636536
323,6.368262256728485e-05
324,9.542792334116257e-09
325,0.9889384508132935
326,0.9862068295478821
327,0.983732283115387
328,1.0
329,1.5413885279258466e-08
330,0.08850120007991791
331,0.8927266597747803
332,0.9831029176712036
333,0.9999864101409912
334,1.4800928482827658e-08
335,8.913681881494995e-08
336,4.102226739632897e-05
337,0.9992590546607971
338,3.023056804885016e-10
339,0.00022115453612059355
340,3.6326576946521527e-07
341,0.001997991930693388
342,2.9060704036965035e-05
343,0.2330661118030548
344,0.6556869149208069
345,0.0019878235179930925
346,0.9999760389328003
347,1.1609452066352333e-08
348,0.9999722242355347
349,0.020639441907405853
350,0.9986912608146667
351,2.0645108733674533e-08
352,0.9999997615814209
353,0.9969314336776733
354,0.999902606010437
355,1.0
356,0.9999974966049194
357,9.503742148808669e-08
358,0.9349016547203064
359,1.332946681031899e-06
360,0.006348281633108854
361,0.960076093673706
362,2.0177374437935214e-07
363,1.0
364,2.6387821705498027e-08
365,0.9982656836509705
366,0.9994687438011169
367,0.9999988079071045
368,0.996191143989563
369,0.9999996423721313
370,0.9999995231628418
371,0.9999985694885254
372,0.00013681895507033914
373,0.9878298044204712
374,0.00023731625697109848
375,0.9895744919776917
376,0.0013165802229195833
377,0.9999641180038452
378,3.871792131349139e-08
379,0.9992651343345642
380,0.9933695197105408
381,0.9715926051139832
382,2.4023576770559885e-05
383,1.0
384,1.0
385,0.9999500513076782
386,5.962544236126632e-08
387,2.7369271720090182e-06
388,3.786792213134049e-09
389,0.9999001026153564
390,0.005429948214441538
391,0.00046852900413796306
392,0.4080939292907715
393,0.001053205574862659
394,0.9999992847442627
395,0.9999701976776123
396,0.23069988191127777
397,1.0
398,6.550641410285607e-05
399,0.9999955892562866
400,0.9871451258659363
401,0.9996272325515747
402,0.0011891156900674105
403,0.9999614953994751
404,5.103525602123682e-09
405,0.9993233680725098
406,0.9944401979446411
407,0.05796219781041145
408,1.6721885913284495e-05
409,0.3247218728065491
410,3.956105443236879e-10
411,0.9987271428108215
412,0.9996532201766968
413,0.9999998807907104
414,5.896566568353023e-11
415,1.0
416,1.1828361401455822e-08
417,0.9982948899269104
418,0.9999998807907104
419,0.7839680910110474
420,1.0
421,0.9999991655349731
422,0.9999746084213257
423,0.9999996423721313
424,0.9999958276748657
425,1.0
426,4.669700626180884e-09
427,0.9999345541000366
428,8.551856444682926e-05
429,0.9999880790710449
430,0.9999947547912598
431,1.0
432,2.1381706005740853e-07
433,0.9986640214920044
434,0.854282557964325
435,1.0
436,0.001486248685978353
437,1.7638868143876607e-08
438,0.06539745628833771
439,0.9999997615814209
440,0.8103620409965515
441,9.360488206766604e-08
442,3.7203997749202244e-07
443,0.9999960660934448
444,0.00022180938685778528
445,0.15377332270145416
446,0.9796538949012756
447,1.1028151192249425e-07
448,1.911725355796534e-08
449,5.408113423754912e-08
450,0.9999731779098511
451,3.7097022868692875e-05
452,0.9278799295425415
453,1.0
454,1.2668358806422475e-08
455,0.001953958999365568
456,1.8705613911151886e-05
457,0.8217504024505615
458,1.0520366089394884e-07
459,1.0
460,0.01982692815363407
461,0.6688474416732788
462,0.00012721541861537844
463,0.9973305463790894
464,0.0002224432973889634
465,3.155813033117738e-07
466,0.9990986585617065
467,1.0
468,4.059805547296236e-10
469,0.9999607801437378
470,0.9997557997703552
471,2.8097867925680475e-06
472,0.9999997615814209
473,0.999990701675415
474,0.9999954700469971
475,1.0
476,9.038759962720633e-09
477,0.020561056211590767
478,1.2129840187835583e-10
479,1.0
480,0.9891225695610046
481,0.9999992847442627
482,0.9999740123748779
483,0.6853091716766357
484,2.41053381699885e-08
485,0.9992076754570007
486,1.0
487,8.562478797102813e-07
488,2.260098358464191e-12
489,0.862349808216095
490,0.9951162338256836
491,1.0
492,0.5416097640991211
493,0.03644472360610962
494,5.5332253396045417e-05
495,0.8179389238357544
496,0.9999915361404419
497,7.933495638212662e-09
498,0.7619054317474365
499,0.9999998807907104
500,0.00515372259542346
501,0.9999550580978394
502,8.115407901243543e-09
503,1.0
504,8.626786396348507e-09
505,2.588795950941858e-07
506,2.427892553669153e-08
507,0.9999971389770508
508,0.9983629584312439
509,1.0
510,0.972220242023468
511,1.0
512,1.318049114296116e-09
513,0.9999998807907104
514,1.0505543741601286e-06
515,0.9975123405456543
516,1.0
517,1.0
518,0.9988640546798706
519,4.499758343712301e-09
520,1.2419960615517311e-09
521,0.9998394250869751
522,2.500131657257043e-08
523,0.999992847442627
524,2.6741437864075124e-07
525,4.913953944196692e-06
526,0.00023494848574046046
527,0.9135532975196838
528,0.9999997615814209
529,5.39639449925744e-06
530,1.390047827953822e-07
531,0.9999327659606934
532,0.019889436662197113
533,9.230686437433633e-09
534,1.0
535,1.1103814358648378e-05
536,0.9969764947891235
537,3.8194261264834495e-07
538,3.8786347467123505e-09
539,0.0014270110987126827
540,1.0
541,7.945370583684053e-08
542,0.9999874830245972
543,4.8888150472325975e-12
544,1.4698865925311111e-05
545,1.0
546,0.03687666356563568
547,0.9999980926513672
548,0.9999998807907104
549,1.0605771421978716e-05
550,2.597897400846705e-05
551,0.14709247648715973
552,0.999936580657959
553,0.945273756980896
554,1.4550886589859147e-05
555,0.9999985694885254
556,1.6445850633317605e-05
557,0.9989209175109863
558,1.0
559,0.9999998807907104
560,0.9999985694885254
561,1.4101387835196988e-09
562,3.6958960891730896e-10
563,1.6487230141137843e-06
564,2.3447868646719883e-10
565,0.9999947547912598
566,3.1833544653636636e-06
567,0.05187121033668518
568,0.9999980926513672
569,0.996016800403595
570,1.2167964413833943e-09
571,0.5148226618766785
572,0.013805652037262917
573,0.09329994767904282
574,0.9999706745147705
575,2.3550964556307008e-07
576,0.08755602687597275
577,3.4163369377893105e-07
578,7.576592686575623e-09
579,1.8026999337728e-10
580,2.2424083567784692e-07
581,1.0
582,0.999975323677063
583,0.0006652348092757165
584,0.0005859999801032245
585,0.9999978542327881
586,2.189983661082806e-06
587,3.4392321879295196e-08
588,0.00016377955034840852
589,0.02710694633424282
590,0.9972918629646301
591,0.9999982118606567
592,0.0015216091414913535
593,0.9767887592315674
594,1.0
595,0.9998347759246826
596,0.0002513180661480874
597,0.9562511444091797
598,0.006005167029798031
599,2.0757527641190876e-11
600,4.0135084418579936e-05
601,0.4707449674606323
602,1.1804001587734092e-05
603,8.519555194652639e-08
604,8.216365365854017e-09
605,3.429468653504131e-10
606,2.7356454666005448e-05
607,0.9993731379508972
608,0.9784305691719055
609,1.6969912974840184e-10
610,1.0
611,1.7689447417978954e-07
612,0.9999998807907104
613,1.4676865021101548e-06
614,0.00023704103659838438
615,2.1323181499610655e-05
616,0.999981164932251
617,0.9999997615814209
618,3.437211489654146e-05
619,0.0046682944521307945
620,0.9844568371772766
621,3.915489443784281e-08
622,2.0312517889919945e-08
623,2.552710709480266e-09
624,1.9389290173421614e-08
625,6.952815545524516e-10
626,0.9999983310699463
627,0.00038182042771950364
628,5.985450329815123e-11
629,0.9859219193458557
630,1.0
631,1.0
632,1.0
633,0.9975727200508118
634,2.6623739324271867e-10
635,0.416931688785553
636,0.8146703839302063
637,0.9999953508377075
638,5.065526331726744e-10
639,6.982236300245859e-06
640,2.268978460051585e-05
641,0.9999141693115234
642,2.45500928031106e-06
643,1.0
644,0.9997560381889343
645,6.170717824716121e-05
646,0.7163455486297607
647,8.164726750692353e-06
648,1.4695055483571196e-07
649,0.0805472582578659
650,1.0
651,0.999981164932251
652,1.0
653,5.4523390247140924e-08
654,0.9999971389770508
655,0.9961631298065186
656,0.9999997615814209
657,0.9999997615814209
658,1.0
659,0.0028367589693516493
660,8.939041729050246e-10
661,1.0
662,3.301286577439555e-09
663,5.204610076248173e-09
664,3.816272510448471e-06
665,8.54399395677774e-09
666,0.019506925716996193
667,1.0
668,0.4270891547203064
669,1.0
670,0.9999822378158569
671,2.7129123947311484e-10
672,3.372178616700694e-05
673,0.0017047475557774305
674,1.9009391962754307e-06
675,0.9357606768608093
676,0.9999227523803711
677,0.009823697619140148
678,0.5895852446556091
679,0.9993602633476257
680,1.0449184850713777e-09
681,0.9999516010284424
682,2.332434860363719e-06
683,4.053568773088045e-06
684,0.9999737739562988
685,0.999994158744812
686,0.9989733695983887
687,0.9984549283981323
688,1.0
689,1.8144094227068308e-08
690,0.41695743799209595
691,1.0
692,0.020866457372903824
693,0.9745107293128967
694,0.6107582449913025
695,1.0
696,2.4970326194306836e-05
697,0.2265017181634903
698,3.428799605353916e-11
699,6.853274892026917e-11
700,0.7899157404899597
701,3.757566082640551e-05
702,8.860963163215274e-08
703,1.3215008038969245e-06
704,8.486729541345994e-08
705,0.9530742764472961
706,1.0
707,0.9999209642410278
708,0.9999957084655762
709,1.0
710,0.985919713973999
711,1.3397586826613406e-06
712,0.9998177886009216
713,0.9999998807907104
714,1.7606922710911022e-06
715,0.9999998807907104
716,0.9817867875099182
717,9.914941983879544e-06
718,1.0
719,0.4560971260070801
720,5.17861984405954e-08
721,3.844975537958817e-07
722,4.703088620772178e-07
723,0.9937876462936401
724,0.9688799381256104
725,1.0
726,2.612256935208279e-07
727,0.9947748184204102
728,4.526680766336888e-11
729,8.259381512054631e-10
730,1.0
731,0.8719678521156311
732,1.0
733,2.8818853934353683e-06
734,6.570304685737938e-05
735,1.0
736,1.0
737,9.290524460858762e-10
738,1.0
739,0.05824751406908035
740,7.450086559401825e-05
741,0.0005059103714302182
742,0.9999868869781494
743,0.9999791383743286
744,0.6529598832130432
745,0.9999992847442627
746,1.0
747,1.0
748,0.04807082563638687
749,1.0416522854939103e-05
750,0.9999957084655762
751,2.294036903549568e-06
752,0.999969482421875
753,3.448784991633147e-05
754,0.0026640594005584717
755,8.29807245139591e-09
756,4.150453776219365e-07
757,0.9999953508377075
758,2.4991931013573776e-07
759,1.0647666925933663e-07
760,0.9999997615814209
761,1.0
762,3.080537499045022e-05
763,0.9929167032241821
764,0.23244686424732208
765,0.9999465942382812
766,1.0
767,0.9814392924308777
768,0.9542120695114136
769,0.9295864105224609
770,0.9999969005584717
771,8.147505468514282e-06
772,2.616704659885727e-05
773,0.9991914629936218
774,0.4060264229774475
775,1.5819011878193123e-08
776,0.016471974551677704
777,0.9979178309440613
778,0.00029423192609101534
779,0.9997557997703552
780,1.0
781,0.9999620914459229
782,0.28396549820899963
783,0.9999972581863403
784,0.979904294013977
785,4.895963456874597e-08
786,1.0
787,5.034722789787338e-07
788,7.768683190079173e-07
789,0.9999957084655762
790,0.9999068975448608
791,1.0
792,0.9999991655349731
793,0.9968151450157166
794,0.9984946250915527
795,0.0015467904740944505
796,0.9415827989578247
797,0.8718069791793823
798,1.0
799,4.948995657727551e-10
800,0.9979444146156311
801,4.438017640495673e-06
802,0.002701007993891835
803,0.014058522880077362
804,1.1286792681031166e-11
805,0.9416090846061707
806,1.0
807,0.9999964237213135
808,0.994056224822998
809,1.0
810,0.999998927116394
811,1.8121383618563414e-05
812,1.0
813,0.9570884108543396
814,0.9999997615814209
815,1.0
816,1.0
817,0.00011917120718862861
818,0.9860156774520874
819,0.999985933303833
820,1.0863916941161733e-05
821,0.9979783892631531
822,4.920875440461714e-08
823,0.9998979568481445
824,6.691662779445551e-10
825,1.6582473563175881e-06
826,0.9996356964111328
827,3.602111053879753e-09
828,0.9999494552612305
829,1.0
830,3.360553364473162e-07
831,3.509774978738278e-05
832,1.0
833,0.9999713897705078
834,0.999538779258728
835,0.9999998807907104
836,4.1884060109076415e-10
837,0.9984855055809021
838,1.2918977176923363e-07
839,0.998144268989563
840,0.1447872668504715
841,3.0566473014914664e-06
842,0.9977909326553345
843,0.8240758776664734
844,0.9855045676231384
845,0.9993708729743958
846,1.0
847,1.2678795791032371e-09
848,0.9998646974563599
849,1.578202613927715e-06
850,8.130269435469017e-08
851,0.9999094009399414
852,1.498834876656474e-06
853,0.9994508624076843
854,0.9999552965164185
855,1.080307221457133e-08
856,7.994463979699162e-10
857,0.9999397993087769
858,0.9950717091560364
859,2.5453998020452673e-08
860,1.2558048183564097e-05
861,0.9999997615814209
862,0.9999994039535522
863,0.9904138445854187
864,0.999998927116394
865,0.9999409914016724
866,0.9999995231628418
867,1.0023084087151801e-06
868,0.00196074228733778
869,0.0005131194484420121
870,0.9998173117637634
871,0.9998799562454224
872,7.944976943008442e-08
873,0.947541356086731
874,0.9999951124191284
875,6.013574420649093e-07
876,0.9996657371520996
877,4.1493296976113925e-07
878,0.9463374614715576
879,0.9465559720993042
880,5.628097810017607e-08
881,4.872357521890081e-07
882,0.9999867677688599
883,0.9619857668876648
884,0.9999990463256836
885,0.6189694404602051
886,0.00795798096805811
887,1.0
888,6.950646366021829e-06
889,1.5546063325544424e-09
890,0.4516420066356659
891,0.8925830721855164
892,0.9982153177261353
893,1.0
894,0.009067371487617493
895,0.01569758728146553
896,0.00665360689163208
897,0.00019098081975243986
898,4.416567378484615e-07
899,0.999970555305481
900,1.0
901,0.99997878074646
902,0.021822387352585793
903,0.9997627139091492
904,1.0
905,0.00103519088588655
906,2.1173223174741906e-08
907,0.9999395608901978
908,0.99970942735672
909,0.7733659148216248
910,5.8104088651589336e-08
911,9.441698267664833e-08
912,0.9999773502349854
913,0.9828018546104431
914,1.917392000905238e-05
915,0.8929744362831116
916,0.6943761110305786
917,1.859261118397626e-07
918,0.9999998807907104
919,0.3538456857204437
920,3.4224914013947227e-09
921,1.6950723136233137e-07
922,0.9882944822311401
923,1.0
924,3.9121005102060735e-08
925,7.296024895353526e-11
926,3.1290312563214684e-09
927,4.864728619935477e-10
928,4.196444969295499e-09
929,0.1926429271697998
930,0.9999996423721313
931,2.4685924415734917e-08
932,1.834931390476413e-05
933,1.8290891603101045e-05
934,0.9324988722801208
935,1.0
936,0.9492304921150208
937,9.794339712243527e-05
938,3.493668687681861e-10
939,0.2507351040840149
940,1.0
941,0.02326308563351631
942,9.134702438906572e-10
943,0.7859097123146057
944,0.9172367453575134
945,0.9998962879180908
946,0.9997895359992981
947,5.326718110154616e-06
948,1.1921666431824463e-10
949,0.9999969005584717
950,0.9999972581863403
951,7.274510949173418e-08
952,1.8739718825599994e-06
953,0.9956251978874207
954,0.3099234104156494
955,0.9999978542327881
956,1.0
957,0.7284560203552246
958,1.0
959,3.5254997783340514e-06
960,1.0
961,0.25266602635383606
962,0.9999997615814209
963,0.9993371367454529
964,0.8121823668479919
965,7.09725966885344e-08
966,0.9992849230766296
967,4.806484654729104e-10
968,1.0
969,0.9998261332511902
970,0.9998869895935059
971,0.9950318336486816
972,0.9897626638412476
973,0.28037726879119873
974,1.0
975,9.130548050961806e-08
976,8.734459697734565e-05
977,0.0004983304534107447
978,0.004794013220816851
979,0.9998645782470703
980,1.0
981,1.0
982,0.9999923706054688
983,0.9999945163726807
984,1.0
985,0.0014997135149315
986,3.379795288083187e-08
987,1.859067560872063e-05
988,2.117159601766616e-05
989,0.9999998807907104
990,5.0962910336238565e-08
991,1.4074229781613212e-08
992,1.0
993,0.9998077750205994
994,1.2333771337580401e-07
995,0.38553309440612793
996,4.7879971987185854e-08
997,0.9911035299301147
998,1.0
999,7.2750899562379345e-06
1000,0.9999431371688843
1001,8.45425152107282e-09
1002,0.9975398778915405
1003,0.9999998807907104
1004,0.9999533891677856
1005,1.7935085361298064e-10
1006,1.0
1007,1.0
1008,7.912384899100289e-05
1009,1.0
1010,0.9999996423721313
1011,2.701674191030179e-07
1012,0.9999815225601196
1013,5.6452989838362555e-08
1014,1.0
1015,7.984746197564618e-09
1016,0.9041779637336731
1017,2.6708150357990235e-07
1018,0.9983604550361633
1019,0.9999983310699463
1020,1.6021516557884752e-08
1021,0.28179386258125305
1022,6.879346159394117e-08
1023,2.5613801426516147e-06
1024,0.0019707519095391035
1025,2.168763363341597e-10
1026,0.2599615752696991
1027,2.750371631832227e-11
1028,6.198657587219714e-08
1029,6.228814686259909e-10
1030,1.3995309018355329e-06
1031,0.020211653783917427
1032,0.9975965619087219
1033,0.15260563790798187
1034,0.9996298551559448
1035,5.520587365026586e-07
1036,0.9999996423721313
1037,0.998552143573761
1038,1.0
1039,1.9937045792062236e-08
1040,0.9999842643737793
1041,0.0010099038481712341
1042,0.5734081268310547
1043,2.0958024649075924e-08
1044,0.9998445510864258
1045,0.21267686784267426
1046,0.050443947315216064
1047,3.791174094658345e-07
1048,0.9999991655349731
1049,1.5221898186368321e-09
1050,6.613470759475604e-06
1051,0.1341008096933365
1052,0.9994957447052002
1053,0.9999997615814209
1054,0.9999998807907104
1055,0.9951127171516418
1056,0.8899871110916138
1057,1.0
1058,1.0
1059,1.0
1060,8.690510003361851e-05
1061,8.633589487772042e-08
1062,1.575737655912235e-07
1063,1.4702450812364987e-08
1064,0.002796335844323039
1065,3.164429074331565e-07
1066,1.0
1067,1.0
1068,0.9999998807907104
1069,6.540836693602614e-06
1070,1.0
1071,1.7543094754657318e-10
1072,0.9450690746307373
1073,4.0558529867951165e-09
1074,0.998629093170166
1075,0.9422152042388916
1076,0.0011633742833510041
1077,0.6249633431434631
1078,0.0005355867906473577
1079,0.9999992847442627
1080,1.0
1081,0.8233372569084167
1082,0.9999850988388062
1083,0.9999978542327881
1084,1.3409422763288603e-06
1085,0.0019299688283354044
1086,0.9992169141769409
1087,0.9987711310386658
1088,1.4300339579165211e-08
1089,0.9999982118606567
1090,0.17685355246067047
1091,0.9999985694885254
1092,0.008205652236938477
1093,0.998670220375061
1094,0.989725649356842
1095,0.999976396560669
1096,0.9737926125526428
1097,1.4085583188716555e-06
1098,9.056457929546013e-05
1099,1.1076379813346193e-08
1100,1.0
1101,0.8572626113891602
1102,1.028013230097713e-07
1103,2.726621005422203e-06
1104,0.04273273050785065
1105,0.9960195422172546
1106,0.9999974966049194
1107,5.238154798803407e-08
1108,1.0
1109,0.0015230971621349454
1110,1.6122003287932785e-08
1111,7.882604791120684e-09
1112,3.325883426441578e-07
1113,1.0044987064361521e-10
1114,0.9991849064826965
1115,0.9172290563583374
1116,0.9888125658035278
1117,1.3286155287062229e-08
1118,1.3533311971070106e-10
1119,2.152252598364157e-09
1120,1.2912924830743577e-05
1121,0.9997809529304504
1122,0.999930739402771
1123,2.689011324719104e-08
1124,7.006210012150405e-07
1125,4.978669920774337e-09
1126,3.013584048972007e-08
1127,5.986438456062615e-09
1128,1.3858879128747503e-06
1129,0.961560070514679
1130,0.9942334294319153
1131,1.0
1132,0.060057707130908966
1133,0.0003899709554389119
1134,0.00032310024835169315
1135,0.010369976982474327
1136,0.9999998807907104
1137,0.00016551619046367705
1138,1.1779948749790492e-07
1139,0.9499345421791077
1140,2.7670452595884854e-08
1141,2.712098421397968e-07
1142,4.7414309278792643e-07
1143,8.642889588372782e-05
1144,1.0
1145,1.0
1146,0.9976409673690796
1147,0.9999996423721313
1148,4.6679146659123205e-11
1149,0.9991884827613831
1150,5.655850898733661e-08
1151,0.9999969005584717
1152,1.060056931123654e-08
1153,1.271557010795732e-07
1154,0.9996858835220337
1155,1.0
1156,4.510381046429757e-08
1157,0.9998595714569092
1158,0.9998078942298889
1159,1.4283791927027778e-08
1160,3.2131941551938326e-10
1161,0.00010810994717758149
1162,0.023706264793872833
1163,0.0002235503779957071
1164,9.510448428784457e-09
1165,0.999929666519165
1166,0.9999788999557495
1167,0.9600967168807983
1168,8.994730887934566e-05
1169,0.9190757274627686
1170,0.24993593990802765
1171,0.0044259256683290005
1172,0.9999566078186035
1173,0.8986146450042725
1174,1.0
1175,0.9722762703895569
1176,1.1996581505968607e-09
1177,1.4583746406060527e-06
1178,2.6223151650128784e-08
1179,0.9836348295211792
1180,1.0
1181,5.338025843570904e-08
1182,1.0
1183,0.9999995231628418
1184,1.0
1185,6.674769070791342e-11
1186,1.0
1187,2.8274602215105915e-08
1188,0.9283937811851501
1189,0.7577958703041077
1190,0.2952600419521332
1191,1.0
1192,0.0001944406976690516
1193,4.675618114902136e-09
1194,5.261325242145176e-08
1195,1.0
1196,0.018327809870243073
1197,1.0
1198,8.03198927314952e-05
1199,6.811063485656632e-06
1200,0.9999908208847046
1201,0.9999998807907104
1202,1.6761599397341342e-07
1203,0.9688037037849426
1204,1.6784582612672239e-06
1205,0.9961339235305786
1206,0.0005898355739191175
1207,0.9999998807907104
1208,3.2009147332701104e-08
1209,1.2696269777734415e-06
1210,0.9999998807907104
1211,1.0
1212,0.0017693907720968127
1213,4.1716990750728655e-08
1214,0.9997959733009338
1215,1.0
1216,1.0
1217,0.9999998807907104
1218,0.0013633228372782469
1219,0.9999998807907104
1220,1.6131766755744792e-10
1221,9.675092769612093e-06
1222,0.9819305539131165
1223,0.9968818426132202
